from,to,length
49685551,49631055,116.661
49554501,49205315,102.49
49095751,49095754,258.99
49095754,49376088,83.524
49095754,49376088,324.005
49095755,49053161,63.632
49095761,49067049,186.837
357049426,357049751,3.807
357049426,357049745,71.653
357049426,49054899,234.816
49095764,49095765,123.495
49095764,49319912,300.26
49095764,49509930,234.576
49095765,49116376,51.6
49095765,49509920,176.316
49226846,1228816107,205.659
49226846,49506059,92.153
49685599,49685599,668.652
49685599,49667526,70.793
628106337,49687610,420.064
49489000,49489002,74.77
49489002,49489003,261.482
49489003,49582767,95.523
49489003,1759303600,361.881
49226864,49226865,44.642
49226864,49055610,104.404
49226864,49334079,232.857
49489013,1759303612,9.531
49489013,1759303616,28.23
49292406,49124793,1081.315
49489020,49084018,218.317
49489020,49385566,95.076
49489020,49109776,92.583
49095807,49095808,136.284
49095807,49099331,71.305
49095807,49099338,723.801
49095812,49095813,76.468
49095812,48911050,110.399
49095812,49318695,44.144
49095813,49095814,73.239
49095813,49313686,106.861
49095813,49395839,132.18
49095814,49095816,86.273
49095814,49099030,276.116
49095816,49099031,292.665
49095816,49226951,199.563
49489033,1759303788,32.453
49489033,1759305352,13.863
49554573,295185111,194.6
49292432,49292441,262.711
49554579,295184831,59.293
49554579,49707292,91.276
49554579,1010101686,132.044
49292441,49433714,180.324
49292441,49433701,248.847
49161378,49161379,114.416
49161379,49277447,90.294
49161379,49106474,92.848
49554602,1811066442,15.014
49226922,49226929,110.196
49226922,49248802,203.259
49226922,49242357,240.336
357049519,1924777507,8.867
357049519,49054899,433.306
49226929,49341314,57.71
49226929,48948364,151.448
49685683,49443621,34.971
49554613,1811066465,13.975
49554613,49133768,114.44
49226934,49226945,433.997
49226934,49276762,103.969
49226934,49242367,200.48
49292478,49115794,44.974
49292478,49292486,190.23
49292478,1759302846,56.018
49226945,49302940,632.197
49226945,49242368,230.446
1334322370,1334323791,198.554
49292486,1759302382,20.719
49226951,49674067,106.682
1713775817,49249707,65.248
49358025,49081953,286.508
49358025,49050219,80.297
49358025,49081951,380.151
1334322379,1334324055,98.478
1334322379,3876952500,78.728
4503708874,4503708875,11.887
49226961,49226963,159.12
49226961,49099031,266.757
49226961,49318858,152.835
380183765,49144736,102.574
380183766,49443500,58.899
380183766,49443500,314.099
49620183,49589722,117.377
49358039,49358044,136.397
49358039,49390974,92.399
49358039,49359096,257.114
49226963,49226965,97.963
49226963,49389470,165.467
49226963,49451477,55.623
49226965,49100173,104.173
49226965,49196215,61.899
49226965,49710234,203.476
49358044,49312863,85.437
49358044,49585033,43.147
4616627424,49571032,246.691
3632997602,2429764412,118.631
380183789,49515076,26.15
380183791,49069110,61.751
380183791,49595018,253.085
380183791,380183795,129.738
49095920,49316761,617.136
49095920,462015256,183.161
49095920,461487445,285.491
49358064,5686723607,137.415
49358064,49363450,364.06
49358064,49099019,161.352
49292530,49216338,152.449
49226991,49226993,22.396
49226991,1702068030,22.131
49226991,49252085,261.185
49292533,49217498,52.15
380183796,49069110,209.36
49226993,49098584,101.82
49226993,49226998,362.639
380183798,49069110,159.641
380183799,49541771,27.311
380183800,49217534,296.435
49226998,49227010,216.017
49226998,49098584,34.334
49538956,49561934,176.027
49538956,49173895,116.469
49538956,49538954,113.654
380183807,49070965,15.762
49227010,49227012,131.546
49227010,49098587,166.559
49227012,49098592,247.498
49227012,49098591,176.648
49489168,4617316014,184.253
357049618,2473805258,88.912
357049618,2473801686,313.75
357049618,357049745,120.637
49292576,49175908,161.966
49292576,4343003580,92.581
49292576,49292583,120.016
49292576,49039699,78.499
49358118,49260708,205.147
49358118,49358121,20.666
49358118,49501904,52.41
49620262,49620265,82.6
49227048,49227049,83.713
49227048,49098592,331.673
49227048,49052251,137.611
49227048,49359128,85.192
49554731,49581097,72.811
49554731,49554734,201.93
49554731,49072604,208.707
49554731,49089129,187.753
49358121,49069985,28.5
49358121,4620852476,43.759
49227049,49227051,21.831
49227049,49052251,212.677
49554734,49674189,153.591
49554734,1811066379,82.763
49227051,49394449,22.971
49227051,3474471155,241.218
49227051,49252085,296.445
49620265,49098214,48.719
49620265,49098220,439.662
49227053,49332890,56.433
49227053,49227055,77.956
49227053,49332896,180.548
49358123,49069985,69.427
49227055,49227057,56.381
49227055,49623863,44.289
49554741,49385278,139.674
49227057,49227059,208.347
49227057,49303248,118.612
49227059,49227061,207.868
49227059,49471829,118.598
49292600,49292610,238.633
49292600,1811066442,89.772
49227061,49069581,206.643
49227061,49393682,119.975
49227062,49227064,161.148
49227062,49406606,119.361
49227064,49227072,15.721
49227067,49227068,226.101
49227068,48946589,68.19
49227072,49227073,198.933
49227073,49227075,198.495
49227073,49471617,92.841
49423682,49161715,37.21
49423682,49113733,143.45
49423682,48867135,498.44
49423682,49216217,439.033
49292610,1811066438,45.426
49227075,49227076,106.525
49227080,49471620,212.971
49554762,48957729,172.08
49554767,49511076,56.062
49554767,3596736793,208.746
49554767,49306363,204.79
49554767,49460552,55.356
49096017,49096020,222.617
49292627,49292633,279.017
49489235,49266456,319.574
49096020,49122951,504.892
49292633,49364395,88.323
49292633,49076592,54.083
49423706,49071311,92.645
49423706,1763829565,102.762
49358169,49358170,65.822
49358169,49503722,78.058
49554781,49554782,49.009
49554781,49442456,100.318
49554781,49242302,99.348
49554782,4625642149,99.119
49489242,49489244,17.255
3458934108,3458934114,57.587
49554785,49169670,101.494
49554785,49517482,101.324
49554785,49242304,99.49
49554785,49442465,101.652
49489244,49261833,132.891
49489244,49237007,87.762
3458934113,3458934114,33.082
49554788,49176885,102.236
49554788,49442470,100.949
3458934114,49443559,117.718
49489249,49489252,90.117
49489249,49189137,179.801
49489252,49189135,180.435
1755719017,49213087,217.094
1755719017,1755719030,333.729
1755719017,48886473,88.216
1334322547,1334323247,195.682
1334322547,1334323646,177.12
1334322547,1334322966,247.478
49292661,49292664,87.281
1755719030,1755719032,72.54
49554806,49554808,151.589
49554806,49442504,164.622
49292664,49593042,250.233
49292664,49105791,95.971
1755719032,4699491831,334.74
1755719032,4699491843,176.841
49685881,49430657,108.484
49554808,4616462331,60.338
49554808,49442506,115.715
49554810,49492957,151.856
49554810,49442508,115.993
49554810,49242221,116.021
49227147,49227152,212.469
49227152,49227161,153.714
49227152,49277317,95.896
461514133,49213428,70.793
461514133,49318964,187.238
357049751,1924782586,189.151
49685912,49685914,68.852
49227161,49227164,89.324
49227161,49315080,315.669
49685914,49451656,81.954
49685914,49761392,69.354
49227164,49227184,344.523
49227164,49277317,175.33
49423774,49120954,171.965
49423774,49423804,174.295
49620390,49523385,30.88
2849973675,49516504,189.858
49096112,3581916712,60.587
49227184,49227191,57.883
49096114,49096121,253.184
49096114,49067918,352.98
49096114,49389900,122.42
49358259,49062048,33.192
49227191,49187859,51.572
49227191,49455953,169.105
49096121,49203030,175.743
49423804,49120954,194.783
49423804,49375206,307.868
49227204,49698159,211.817
49227204,49227207,94.185
49187859,49227204,107.798
49227204,49187859,348.179
49423814,49112288,202.179
49423814,49423816,33.916
49423814,49178430,77.717
49227207,49065116,216.311
49227207,49190766,176.309
49292749,49292750,34.08
49292749,49321199,437.492
49292749,49321181,70.257
1755719118,49328468,236.004
49423824,5560045196,163.821
49423824,3581738363,420.593
49423824,5412043762,404.5
2667914708,1169473149,9.119
49096149,1713010775,980.365
49096149,49096189,1644.195
49096149,48981224,311.703
49423833,49455053,205.055
49423833,49423835,98.069
49423833,49109566,103.504
49423835,49423837,201.888
49423835,49433388,100.85
49161693,1125481093,15.468
1755719134,49328468,272.341
49423837,49423840,243.669
49423837,49453138,81.323
49423837,49634575,123.096
49423840,49112922,158.141
49423840,49539052,77.322
49554914,49424573,62.177
49554914,49424573,219.456
49554914,49059858,111.911
49423842,49423844,98.372
49423842,49112922,104.097
49423844,49080875,201.218
49423847,49453136,142.389
49423847,49344905,203.732
49423847,49080875,199.032
49423852,49089335,76.037
49423852,49344905,85.16
49423852,49389646,303.06
49227246,49129631,199.888
49227246,49267735,113.157
49227246,49556484,118.226
49423856,49345042,80.635
49423856,49399585,160.33
4616496624,4616496625,11.452
4616496625,49568224,47.546
49161715,1125481221,15.519
49554931,49318972,39.397
49554931,49554931,447.111
1447699958,49149292,50.839
1447699958,49075437,111.489
4616496631,4616496630,12.658
4616496630,49056289,250.197
49227253,49084646,201.458
49227253,49227258,200.191
49227253,49267739,116.495
49227253,49427786,114.82
49227258,49227259,202.922
49227258,49377953,116.142
49227258,49267740,115.34
295183867,49537870,117.458
49227259,49227261,200.762
49227259,49267742,114.396
49227259,49561672,115.91
49096189,49332265,198.2
49096189,3256194438,850.854
49227261,49267744,115.902
1447699976,49074377,161.554
1447699976,49149292,54.109
2758682122,49085375,43.143
2758682122,2758696734,172.957
2758682122,632599717,366.905
49030672,1435819634,118.692
49030672,1272506673,60.218
49292817,3932053361,35.928
49292817,49054775,225.834
49292817,49312686,71.769
49096208,1742439990,218.83
49096208,1742439983,445.109
49096208,49096209,101.313
49096209,1742115480,161.152
49096209,1742439992,222.709
49096217,1711664868,16.035
49096217,1711664837,44.291
49292843,49054775,141.747
49292843,49319595,141.525
49292843,49173185,153.817
48899632,48899633,25.257
48899632,49064553,58.133
48899632,49064549,58.25
49358385,49437701,155.567
49358385,49437703,85.202
49358392,49106924,93.553
49358392,49358395,201.882
49358395,49106929,79.249
49358395,49378796,76.205
49096253,49096262,274.77
49096262,49401432,105.577
49096262,49401427,72.958
49096262,49064778,256.634
49096267,49504798,116.199
49096267,49083485,200.921
49096267,49064778,200.537
49096268,49344117,116.206
49096268,49173017,115.49
49096268,49096269,167.768
49096268,49083485,238.1
49096269,49249757,116.75
49096269,49096270,63.53
49096270,49344235,117.088
49096270,49066055,115.537
49096270,49096271,85.707
49096271,49065744,48.469
49096271,49123440,116.643
49096271,49123438,115.754
49096272,49587394,57.723
49096272,49504779,116.202
49096272,49065744,199.442
49096272,49096274,194.602
49292882,49292888,221.097
49096274,49346618,115.302
49096274,49346613,118.883
49096274,49096276,207.126
49358414,5896356036,312.68
49358414,48881111,65.421
49358414,49100441,90.98
49096276,49113636,115.633
49096276,49113632,119.661
49096276,49096278,145.348
49227349,49248272,67.829
49227349,49227361,59.102
49227349,1130207516,94.099
49096278,49096279,85.078
49096278,49334440,116.203
49096278,1217869971,115.281
49292888,49292894,131.648
49292888,49497408,126.153
49292888,49497392,54.36
49096279,49391014,115.756
49096279,49096280,86.353
49096279,49100760,115.444
49096280,49059938,84.85
49096280,49504826,115.867
49096280,49524300,115.122
49358425,49358430,128.775
49358425,49169808,47.464
49096284,49096285,80.336
49096284,49059938,175.627
49096285,49243401,115.445
49096285,49147091,233.279
49096285,49061955,86.678
49358430,49169802,56.408
49358430,49053012,51.021
49096286,49061955,141.417
49096286,49096287,85.97
49096286,49147086,232.849
49096287,49337753,35.37
49096287,49096289,103.482
3876988514,459976199,37.42
49096289,49096291,67.757
49096289,267598901,202.976
49096291,2812733370,11.923
49096291,49096292,121.504
49096292,2443918140,15.855
49227366,49056749,314.419
49227366,49056748,116.31
49227366,49116126,42.816
1334322792,461487201,79.935
1334322792,461487193,228.719
1334322792,1334323379,103.382
49096295,267598899,136.662
49161834,49161838,185.126
49161834,49214877,267.257
49161838,49214882,82.165
49161838,49195314,108.393
49161839,49161841,49.27
49227374,49369868,219.999
49227374,49369856,122.011
49161841,49265994,247.665
49161841,49111275,92.672
49096302,49118057,320.428
49096302,49096304,84.326
49096304,49071774,94.47
49096304,49081918,46.237
49096304,49096307,102.439
49096307,49096308,100.679
49096308,49492066,44.928
49096308,49096309,199.859
49096309,49278479,43.7
49096309,49096310,200.61
49096310,49048695,90.786
49096310,49096312,108.46
49096312,49242363,286.665
49096312,49096320,169.619
49555065,49084025,75.501
49555065,49202532,139.997
49555065,49308581,356.736
49555065,49577373,156.73
49292923,49303458,677.237
49555071,49293421,105.034
49555071,49131783,141.864
49555071,49308583,353.668
49096320,49052022,85.411
49096320,49096324,211.812
49096324,49403153,57.714
49096324,1811066301,84.086
49096328,1350778884,82.99
49096328,49458157,297.174
49096328,49096330,100.698
49096330,49308166,269.429
49096330,1811066303,44.771
2304485442,2304485447,17.792
2304485442,2304485454,308.362
49096334,1811066321,14.52
49096334,49120690,197.927
49292944,49194646,68.889
49096336,49267203,95.524
49358481,49056367,81.262
49358481,49053269,180.667
49358481,49442377,72.963
49096345,48916341,119.025
49096345,1811066355,190.638
49096346,1811066360,14.276
49096348,1811066367,8.518
49096349,1811066363,7.062
49096353,1811066370,9.123
49096354,1811066371,12.12
49292963,49207025,430.838
49292963,49207025,156.679
49292963,49207027,136.564
49096355,1811066372,10.906
49096357,1811066373,12.015
49096360,1811066374,16.915
49096360,4589870418,54.188
420423338,420423339,19.781
420423339,49122091,80.824
49096366,1811066379,12.432
49292977,49066103,423.021
49096369,1811066392,10.99
49096369,49674189,156.179
49096369,49064794,74.789
49096370,49437376,80.481
49096372,1811066401,15.163
49096372,49437376,90.203
49096374,1811066403,14.011
49096374,49513915,220.201
49096376,1811066404,11.816
1334322889,49377511,83.449
49161968,49138971,44.758
49161968,48936755,101.907
49161968,49101437,70.897
49555185,49137363,85.033
49555185,49055030,353.418
49555185,49109974,71.325
49161973,49161974,151.832
49161973,49144095,304.382
49161973,49138945,128.845
49161974,6051480497,113.479
49555191,49125689,54.68
4343146231,3402597940,153.489
4343146235,49259563,16.587
49096451,49063279,109.52
49096451,49096450,47.979
49096451,49096452,108.104
49096452,49210502,228.466
49096452,49329013,130.546
49096452,49065592,234.271
1430660871,1430660873,67.139
4343146248,49636100,10.058
4343146248,49117914,116.612
1430660873,49105625,169.565
1430660873,49664691,45.936
4343146249,49117925,10.688
4343146249,49117914,220.854
4343146250,49205867,11.481
4343146250,49205880,168.012
4343146251,49205880,70.823
4343146252,49178646,11.299
4343146252,49178643,90.43
49161999,49341817,25.102
49603438,49161999,236.881
49161999,49603438,43.673
4343146255,49444388,90.838
4343146259,49070965,78.182
1334322966,1334323646,141.823
1334322966,1334323140,79.403
48965398,49144570,100.983
48965398,49393269,98.874
4341311257,48953636,195.987
49686303,49310846,36.525
4600375080,4600375081,100.632
4600375081,49732003,56.567
4600375081,49052317,177.536
4600375081,49169962,60.007
4600375082,49169958,57.99
4600375082,3639762699,176.581
4600375082,49052317,177.257
4600375082,49538965,56.417
4341311272,49057298,9.469
4341311273,5896399412,9.402
49227565,49210022,220.914
49424186,49424188,200.478
49227578,49385401,82.903
49227578,49385398,83.781
