from,to,weight
49713587,49277448,4.1458
49713591,49277448,11.86764
49058237,49058239,6.17532
49058237,49064398,8.6732
49058237,49064391,3.31936
49582526,3637883168,3.15204
49058239,49058243,3.45004
49058239,49785025,6.77032
2421592513,49072368,3.36596
49648066,1164687887,5.62728
49648066,49079952,13.69956
49058243,49058247,3.79896
3473576390,3473576391,1.86332
49058247,49462182,14.4108
3473576391,3473576394,1.58344
3473576391,3473576392,1.83128
3473576393,3473576394,1.8422
3473576394,3473576395,1.8012
49058255,49342400,15.86944
49058255,49058256,6.39108
49058255,49257836,9.6722
49058256,49058261,6.56048
3473576401,3473576408,1.7122
3473576401,3473576404,1.79664
3473576401,3473576400,1.87292
49058261,49058264,4.9378
49058261,49400184,3.05728
3473576407,3473576408,1.856
49058264,49214346,1.44708
49058264,49015852,3.57748
3473576408,3473576409,1.7974
49058267,49015852,10.17128
49058267,49063702,10.27472
49713629,49539075,0.30264
400527831,49145915,2.66788
49517018,49457291,6.64064
49517034,49144060,2.45472
49385962,49537351,2.257
49058291,49058294,2.28708
49385989,49327319,4.61932
6243717644,49085784,8.15648
2421592590,49072370,1.46324
2421592590,49072368,2.68596
49189395,49063132,3.03232
49189395,49668118,8.65812
49189397,49189400,2.85716
49189397,49063132,2.89512
49189397,49668121,8.9076
49189400,49146524,3.56788
49189400,49668124,8.95816
49189404,49189406,2.85492
49189404,49146524,2.79456
49189404,48934973,9.67948
49189404,49476436,9.84188
49189406,49189408,2.9702
49189406,48934976,10.34028
49189406,49648673,10.39796
49189408,49461656,11.0418
49517091,49336981,5.40876
49517091,49589654,3.40932
3404042794,3404042797,5.3304
49058358,49398807,2.93784
49058358,49058364,8.16076
49123897,1716496845,0.48804
49123898,1716496847,0.529
49123900,1716496853,0.59352
49123900,1716496842,6.6036
49123901,1716496856,0.4904
49123904,1716496875,0.49604
4341338688,49124105,6.18584
49123906,1716496871,0.48248
49058376,49058384,9.93792
49058376,49194019,8.53728
49123916,1716496886,0.57156
49123916,276819573,5.91756
49058384,49194019,4.65276
49058385,49058387,5.8564
49123921,49282084,2.68552
49189459,49125640,6.69944
49058387,49063236,1.36376
49058387,49063235,2.11892
49058390,49058391,6.88156
49058390,49273483,2.21756
49058392,48953579,3.61488
49320537,49137349,17.03412
49320537,49534564,6.50032
49320537,49334933,7.62148
49058395,49058396,3.79688
49058395,48953579,8.96264
49058395,49539248,2.76228
49058395,49539242,4.6842
49058396,49539248,4.7012
49058396,49739501,5.66124
49255000,49066202,5.59764
49255000,3404068554,2.31824
49517147,49517153,5.30772
49255006,49542612,7.87108
49517153,49067212,4.02848
49320554,49320576,14.93536
49320554,49453951,15.44868
49517177,49274305,2.0796
5306487421,5306487422,0.67356
5306487421,5306487423,1.70956
5306487423,2293218840,2.08852
2287637120,2287637126,4.74608
2287637120,2287637139,3.67992
5306487426,5306487442,0.92316
49320579,49320581,3.87024
49189508,49189510,3.20368
49320581,49063995,3.07388
49320581,49320583,3.01068
49189510,49189511,2.30144
49189510,49723411,6.72244
49320585,49320587,11.7044
49320587,49735073,6.27584
49451651,49080047,3.28776
49451658,49451656,4.91976
49451658,49392151,8.42348
49451662,49451666,1.93
49058447,49058446,8.12928
49451656,49080047,1.88964
49451666,49132666,2.09536
49451666,49455397,2.15068
5306487442,2293218836,2.01108
5306487442,5306487438,1.59256
5306487438,5306487439,0.53892
5306487443,5306487450,2.68056
5306487443,2293221074,1.55844
5306487443,5306487449,2.7474
5306487449,5306487450,2.47904
5306487449,5306487456,1.50468
5306487450,5306487457,0.49508
49779346,49537509,2.78916
1164677786,1164677897,13.77116
1164677786,1164677805,5.52976
1164677791,1164677819,3.72432
1164677791,1164677937,3.81288
5306487456,2293221076,0.74552
5306487456,2293221074,4.13508
5306487457,2802972550,1.99216
5306487457,5306487473,12.12588
1164677792,1164677819,2.737
1164677793,1164677826,6.6128
1164677793,1164677808,3.814
49189546,49189548,3.90016
1164677803,1164677819,2.34384
49189548,49129507,10.6404
1164677805,1164677889,3.34092
1164677805,1164677829,4.85964
49189551,49189559,3.60028
49451697,49451698,3.30828
5306487473,5306487474,1.70308
5306487473,5306487488,9.11092
5306487474,2293221070,1.54772
1334874805,1175057554,2.72804
1334874805,49260718,8.19248
49451702,49191083,3.09252
1164677808,1164677813,1.049
49189563,1724758420,5.81692
49189563,49189568,1.4114
49189563,3573005007,4.2182
49255099,49210877,2.79256
5306487488,2293221070,1.59848
5306487488,2293221068,1.75076
5306487489,2293221068,1.80516
5306487489,5306487491,1.64076
5306487489,5306487495,3.19464
5306487490,5306487491,0.575
49058499,49058500,3.038
49058499,49085942,3.93872
49058499,49085938,3.83792
5306487491,5306487495,3.14032
5306487495,2293221067,1.55996
5306487496,5306487512,1.66788
5306487496,5306487502,3.11952
5306487496,5306487503,2.3516
1164677826,1164677937,5.48316
1164677826,1164677873,4.3392
1164677831,1164677886,1.80968
1164677831,1164677898,12.448
1164677831,1164677872,4.21
49582799,49061901,5.74052
49582799,49337750,3.428
49582799,49582800,4.60764
49582799,49147086,4.68368
49582800,49337749,3.41208
49582800,49061902,5.75644
49582800,49582801,4.7468
49582801,49282619,4.8376
49582801,49061903,5.7866
49582801,49337748,3.41644
1742115538,49013346,1.227228571
49582802,49282619,4.64052
5306487503,5306487504,1.54076
5306487503,5306487505,0.43692
5306487504,2293221061,1.54916
5306487504,2293221067,2.72052
5306487512,49074592,3.78416
5306487512,2293221067,1.49832
5306487513,2293221052,1.56708
5306487513,5306487514,0.67636
5306487513,5306487519,2.08848
49517273,49517277,8.41284
49517273,49522195,3.46916
49713885,49661489,3.0568
49713885,49675917,15.22972
49713885,1702080036,1.89328
1164677850,1164677872,5.21736
5306487519,5306487520,1.80968
5306487519,5306487627,2.4968
5306487520,2293221054,1.67084
5306487520,2293221052,3.01488
49124061,49124064,1.6256
49124061,49346013,7.5706
1164677856,1164677937,4.98704
49386210,49080876,4.10872
49124066,49124065,1.50732
49124066,49124069,5.0496
49124066,49076922,5.12416
49124066,49341781,5.37568
49451753,49461247,3.45116
49451753,49061998,3.50724
49124069,49124070,3.35864
49582827,49538980,7.1256
49124070,49076924,2.20364
49124077,49124078,7.29156
49124078,49258302,3.48124
49124071,49084430,3.12532
49124080,49124079,4.58952
49386216,49282759,6.66424
49386220,49080860,4.0034
49386220,49210309,3.87884
49386221,49080862,4.19152
1164677872,1164677912,3.46548
49386226,49386228,5.99284
1164677875,1164677900,1.26236
1164677875,1164677897,2.74832
1164677875,1164677917,2.4542
49124082,49735403,3.60656
49124082,49124086,4.70276
49124086,49124089,4.77784
1164677880,1164677922,2.59072
1164677880,1164677897,2.71408
1164677880,1164677889,4.64696
49124089,49124090,4.57404
49124089,49678962,4.01056
49124090,49075698,4.3632
1164677889,1164677914,4.08048
2957480706,2936198413,0.493525
49124097,49124099,4.29836
49124097,49124095,4.52904
49124095,49075698,4.7822
49124103,49075765,2.27276
49124103,48998511,6.83276
49124103,49124105,4.29688
1164677898,1164677912,6.20396
1164677898,1164677917,1.88228
49124105,49145915,3.30456
49189647,49189649,1.81496
49189649,49189650,2.62992
49124107,49145915,0.97424
49124107,49124109,3.29708
49124113,49124134,0.53088
49124113,49124115,6.78964
49058582,49058583,11.1642
49058582,49392151,12.86988
49058582,49398831,3.89556
49058583,49058585,15.21624
49058583,49392151,7.87268
49124120,49124122,6.269
49124120,49064239,4.27436
49124118,391106399,3.06536
49124118,49064239,3.56228
49386265,49129622,8.12488
49124123,49124124,1.8106
49124123,49124122,2.31372
49124123,384996632,0.54352
49386268,49084640,8.12564
49124122,49268095,11.5192
49124129,49268076,11.35444
49124129,49081971,4.312
49124132,49268082,11.40892
49124132,4606435808,2.13176
49124132,49081971,4.18204
49124134,4606435808,1.17124
49124134,49124135,0.79032
49124135,49268085,11.40216
49124137,295474274,2.883
49124138,391104422,0.65116
49320750,3581916705,0.4634
49713980,49410892,2.9774
49255230,49255232,3.47464
49582912,49582913,7.10668
49582913,49458001,6.3824
49255232,49589722,3.82128
49320774,49131877,3.06292
5306487626,5306487627,0.68568
5306487627,5306487629,1.4438
5306487628,5306487629,0.87036
5306487629,5306487630,1.67884
5306487630,5306487657,0.55632
5306487630,2293221058,3.01584
5306487631,2293221054,1.55616
5306487631,2293221058,3.34796
5306487631,5306487637,2.61824
1739952973,1509220027,1.40272
1739952973,48950243,11.97128
49386319,49386320,4.78984
49386320,49386322,4.91596
5306487636,5306487637,1.66996
5306487636,5306487637,2.28624
5306487636,5306487648,2.16084
5306487648,2293221058,0.68912
5306487648,49077104,2.76244
5306487649,5306487652,0.7214
5306487650,49077104,1.7034
5306487650,5306487661,2.14792
5306487650,5306487652,1.66732
3595604836,1164689977,1.44224
3595604836,1164692281,1.6598
5306487652,5306487656,2.17992
5306487656,5306487657,1.59068
5306487656,5306487661,2.053
5306487657,2293221056,1.58792
5306487661,49077100,2.50752
49714034,49714037,3.0512
49714034,49406056,6.24788
49255282,49255288,4.8648
49714037,49524845,11.9112
49255288,504754288,3.40356
48993146,1831853007,1.59972
49189757,49189773,7.80224
49189757,49321181,3.92
49189757,49473331,7.0962
49189773,49189782,9.41348
49189773,49388085,5.427
49517462,49324237,12.07836
49517462,49737470,3.78004
49517462,49064210,4.30808
49779608,49331782,12.85944
49517465,49517466,3.27136
49517465,49064223,3.86468
49517469,49060286,3.90676
49517469,49132199,2.26144
49517469,49196887,3.8562
49058718,49074023,2.88168
49074017,49058718,12.487
49058718,49074017,13.82208
49058721,49405971,14.733
49517475,49517477,2.02516
49517475,49602962,3.97308
49255332,49079157,7.74216
49517482,49064194,4.0428
49583028,49142585,16.7332
49517495,49064203,4.05292
49517495,49074664,4.08888
49583036,49583037,5.27932
49583036,49149755,6.75516
49583037,49068143,3.08084
49583040,49583041,3.36656
49583040,49528098,3.46344
49517506,48934856,6.20344
49517509,48934854,5.6134
49583054,49538965,7.14316
49320911,49260694,2.12032
49320911,49320914,3.41796
49320911,49064064,7.4412
49320914,49064061,7.56776
49320914,49064063,4.81392
49583068,49538985,5.9734
49583068,49398331,4.00312
49714142,49735808,1.7932
49714142,49608278,2.82652
49058782,49058783,3.05536
49058787,49058788,4.42572
49058789,49058792,3.63612
49583071,49583070,8.86352
49583071,49398339,3.49152
49452008,49336434,7.32636
49320936,49320960,18.53088
49320936,49064061,3.67924
49058792,49058797,5.53248
49386473,49527358,3.39888
49386473,49386481,3.9334
49058797,48871230,8.24908
49124332,49124334,1.81904
49124332,49267772,3.90284
49124332,49208958,4.81548
49648621,49459349,6.90236
49648621,49648625,4.24612
49648621,1283566363,3.99188
49648621,49146538,7.19108
49452017,49393011,2.22688
49124336,289651351,0.6432
49124337,49474232,0.7424
49124337,289651351,8.57552
49386481,49386483,3.52884
49648625,49459353,7.01892
49648625,49146541,7.1532
49320960,49320965,1.75332
49124364,49124376,26.85472
49058831,49058832,2.29488
49058831,49143186,8.19732
49058831,49267104,7.11404
49058832,49058833,3.26952
49058832,49535753,6.05992
49058833,49058839,5.22732
1257280533,49475707,2.03156
49058839,49058840,3.24272
49058839,49540612,4.6406
49058840,49058841,3.66056
49058841,49058842,3.57692
49058842,49058845,2.07872
49320988,49203204,13.88284
49058845,49058853,10.16556
49648671,49648673,6.557
49648671,49461634,2.90396
49648671,49063123,4.08768
49648673,49476436,2.80704
49779747,49149739,2.01512
49058853,49058870,13.5362
49058853,49606158,0.7162
49714214,49281674,7.78112
1257280551,1257280567,1.22964
3693974570,49324239,3.91576
49124400,49060785,2.85104
49124400,6335098638,9.79872
49058870,49058887,25.71028
49124415,49124453,11.61236
49124415,49788696,7.93192
49058887,49058898,10.72344
49058887,49584512,6.67912
49779785,49472145,1.00092
49058898,49058910,18.75932
49058898,49082788,7.51268
49124436,49743628,1.82172
49124436,49743625,7.99016
49124436,49124438,6.83272
49124438,49124443,5.34108
49124443,49124453,19.57896
49058910,49143209,2.4952
49058910,49058912,4.72692
49452130,1010101655,2.8466
49124453,49405506,2.4474
49321071,49346613,0.74232
49321071,49137302,2.88384
5674144881,49135267,14.6426
5674144881,49063765,3.93328
49321074,49142171,8.16304
49321074,49210811,8.07376
49321074,49726648,4.681
49452148,1740963548,2.67148
49321080,49740712,4.666
49321080,49142171,6.98024
49321083,49321085,7.98688
49321083,49396088,4.63488
49452157,49452164,4.45124
49321085,49321087,8.11884
49321085,49396090,4.65332
49321087,49396092,4.6482
49321087,49518810,4.66708
49114780,49114781,7.76692
49714308,49714309,3.16468
49714308,49337083,13.72824
49714309,49340454,4.29352
49714309,49337084,14.03952
49452167,49073967,3.07676
49517701,49257284,0.66756
49321099,49117837,7.22068
49321099,49321100,4.46072
49321100,49321102,0.59116
49321102,49321103,3.09204
49321103,49276783,2.344
49321103,49594701,4.46116
49321103,49321105,3.99736
49517710,49336103,3.66516
49321105,49471440,4.46116
49321105,49278486,3.99792
49321107,49527288,4.36344
49321107,49527281,4.25672
49321107,49278486,8.0546
49517717,1167714521,1.9954
49321114,49321116,0.48688
49321116,49080652,2.56816
4025193631,3499674238,3.5018
4025193631,4025193631,14.90604
49583266,49258017,6.6324
49321122,49321125,4.2594
49321125,49458157,4.32328
49124523,49590970,10.5742
49124523,49124525,2.63968
49714355,49324338,2.34532
49124532,49084654,7.8078
49124532,49129646,3.0504
49124533,49124534,7.97828
49124533,49084654,8.14864
49124534,49124535,8.09808
49124534,49377962,3.41968
49124535,49124536,8.06204
49124535,49607864,3.38244
49124536,49124537,8.04092
49321149,49321151,3.21312
49321149,1292155667,4.10052
565351614,3403989219,0.98088
565351614,49210524,1.76932
49321151,49070712,12.8944
48862399,48862400,1.18896
48862399,2817123284,0.25112
48862407,48862412,11.101
49452232,49192872,3.07976
48862412,49267104,5.4152
49321165,49277035,7.39152
49321165,49321174,7.32828
48862413,48862415,1.20564
48862413,49129357,2.07132
49124567,49124568,1.92748
49124568,49124574,11.86516
49124568,49521046,7.53344
49321178,49738054,5.67936
49321178,49321180,2.95176
49321180,49321181,0.33344
49321180,49406100,1.5622
49124590,49124594,12.54576
49124590,49329022,5.62212
49321199,49321200,1.61564
49321200,49321212,16.49132
49714417,277157440,2.0654
49583350,49536743,3.28216
49321212,49321215,7.01588
49321212,49744159,4.7938
49124606,49124607,1.30764
49583360,49083526,3.11256
49583359,49344101,3.39692
49583359,49269550,3.36696
49583359,49144818,4.64804
49124607,49124609,6.90404
371168520,49599267,2.15812
49321226,49194570,10.07488
49779983,49069383,2.86
49124631,49124637,3.6016
49124631,49534472,4.08872
384996632,384996635,1.3314
49583406,49583409,3.01984
49583409,49387141,2.85236
49583409,49595000,4.90616
49124658,49124664,11.2218
49583413,49387141,3.375
49124664,49124665,2.56
49124664,49608506,3.14892
5869468143,49714495,4.558
49714495,5869468143,8.36116
49583424,49080649,7.76804
49124676,49124678,3.69164
49583430,49080649,6.1592
49190214,49190225,7.41148
49124678,49124679,1.94232
49124679,49124681,1.78832
49124681,49132000,6.47244
49124681,49131980,11.67168
49190225,49190231,3.43048
49059154,49065961,9.25528
49059157,49398333,8.13912
49059157,49080984,3.97768
49059157,2480664231,0.16956
49059157,49059173,28.92472
49190244,49342416,5.40984
49059183,49260733,2.08348
49059183,49059185,8.6206
49059185,49059186,5.95568
49059185,49064008,4.85132
49059185,49064007,4.395
49059186,49059188,4.5458
49059188,49059190,9.34976
371168628,49145499,3.77264
49190262,49190264,4.01852
49190262,49213514,8.11244
49059190,49059191,7.95732
49059190,49268629,4.19284
49059192,49059193,9.26484
49059192,49059191,8.1266
49190264,49190265,0.17592
49190264,49476345,3.61468
49190265,49476343,4.45
49190265,49190266,5.48116
49190266,49190267,1.08556
49190266,49213518,8.04288
49190267,49399582,8.06544
49059197,49059198,3.17004
49059197,2669006209,7.86596
49059198,49059199,4.8542
49059198,49267207,3.24256
49059198,49267203,3.88784
49059199,49059200,7.87852
49059199,49267203,7.63784
49059200,2669006205,1.94348
49059200,49078796,3.81632
49190269,49213523,8.06892
49190273,49213536,8.13276
49190273,49064092,4.00304
49190280,49265996,3.1656
49190280,49190284,8.31796
3256194438,3256194421,0.48348
49386891,49386896,6.7828
2666304912,2666304920,1.05888
49386896,49398788,2.40396
49386896,49194023,5.8518
2666304918,2666304919,0.02372
2666304919,2666304923,1.02768
2666304919,2666304920,9.5524
2666304919,2666304921,8.52612
2666304920,2666304921,0.92464
2666304921,2666304925,1.59036
4343305635,49328487,3.9058
4343305635,4604031278,12.09228
2666304936,49266285,20.05176
49124782,3329399672,8.363133333
49124790,49124793,10.36704
49059260,1930025967,2.05016
49059260,49059261,2.2136
49059261,49059262,2.24464
49059262,49068167,6.78616
49059262,49068168,7.02032
49059262,49059264,3.88976
49583551,49583560,12.8304
49583551,49453923,9.02648
49583551,48876335,11.11608
49059264,49059266,4.24612
49059266,49059268,4.29776
49059268,447978695,4.29728
49059272,49059274,4.25672
49059272,447978670,4.1928
49059274,49059276,4.29356
1713804749,48872384,2.9686
49780174,49662423,2.29744
49452511,49452525,7.92444
